# condition,emotion,data,,,,,,
1,-1,-0.529829264,-1.138618946,0.244160652,81.34000397,37.79999924,-51.02999878,80
1,-1,-0.925399005,0.796622515,0.030702591,66.22000122,7.909999847,-57.18999863,80
1,-1,-0.068414569,0.822981119,0.451440811,-19.25,-6.720000267,-31.14999962,80
1,-1,0.094580352,-0.769651413,-0.32989502,-27.79000092,-13.09000015,-13.44000053,80
1,-1,-0.789580345,-0.297954559,0.406075478,4.619999886,-7.490000248,1.610000014,80
1,-1,-0.44980973,0.303371668,0.009007454,3.779999971,-5.179999828,-5.389999866,80
1,-1,-0.262220621,0.261839867,-0.655127525,3.220000029,-3.569999933,-13.78999996,80
1,-1,0.831579804,0.506181955,-1.048609257,10.43000031,-6.300000191,-21.28000069,80
1,-1,1.402253389,-0.042990685,-0.563233852,-16.59000015,7.28000021,-19.31999969,80
1,-1,1.600367188,-0.968550682,-0.718583107,-22.81999969,19.04000092,-26.88000107,80
1,-1,0.86107111,-0.979666233,-0.402582645,3.5,20.57999992,-42.34999847,80
1,-1,0.801798224,-0.598049641,-0.144041061,-14.48999977,21.48999977,-56.56000137,80
1,-1,0.564868212,-0.466954231,-0.693337917,-36.18999863,27.29999924,-73.63999939,80
1,-1,0.520807743,-0.532447338,-0.612098217,-40.25,35.49000168,-83.51000214,80
1,-1,0.326675653,-0.739895821,-0.744274139,-34.93000031,37.38000107,-79.30999756,80
1,-1,-0.090882778,-0.647429943,-0.333166599,-32.75999832,42.63000107,-74.19999695,80
1,-1,-0.97240746,-0.51411581,0.02443409,-41.72000122,53.83000183,-65.59000397,80
1,-1,-1.601056933,0.184041977,0.055918217,-53.76000214,70.69999695,-59.5,80
1,-1,-1.499071002,1.491042614,-0.596541882,-48.65000153,103.6699982,-51.17000198,80
1,-1,-1.386854172,2.006393671,-0.281979084,-47.74000168,149.4499969,-35.97999954,80
1,-1,-2.991199017,0.366589785,-0.204526424,-65.44999695,180.1800079,-7.699999809,80
1,-1,-3.510885954,-0.139350414,-0.940810204,31.01000023,191.8000031,66.91999817,80
1,-1,-4.022347927,1.814263344,-0.141999245,37.86999893,200.2700043,99.95999908,80
1,-1,-4.879454613,0.540223598,-0.695534229,-35.27999878,185.1499939,136.2200012,80
1,-1,-4.565896511,0.807373524,-1.517385006,25.62000084,157.7799988,172.8300018,80
1,-1,-4.638560772,2.385959387,-1.062681198,52.70999908,154.3500061,179.5500031,80
1,-1,-5.230768681,2.726155758,-1.359337807,-25.89999962,140.1399994,182.1399994,80
1,-1,-4.081243992,1.924413919,-1.738318443,-40.81000137,111.7200012,170.0299988,80
1,-1,-2.426551819,1.918554306,-1.666307688,15.26000023,87.22000122,137.8999939,80
1,-1,-1.740243912,1.955980182,-1.377074242,-1.190000057,72.94000244,113.1200027,80
1,-1,-1.059114456,0.837366104,-1.055717468,-61.81000137,62.02000046,96.73999786,80
1,-1,-1.398597717,-0.54374671,-0.819688559,-64.47000122,56.90999985,89.11000061,80
1,-1,-1.612756729,-1.181557894,-0.357126713,-30.03000069,46.68999863,89.11000061,80
1,-1,-0.323505402,-0.684907317,-0.033019066,-12.39000034,36.33000183,80.91999817,80
1,-1,-0.588056564,-0.205273747,-0.202527046,-2.309999943,38.08000183,64.33000183,80
